tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,4.705146821928112,-2.3756344106621983,0.0,0.000196,0.000196,0.0
yellow,3.09902094703056,-2.5818229986196686,0.0,0.000196,0.000196,0.0
yellow,1.1094121724149195,-2.656558252294417,0.0,0.000196,0.000196,0.0
yellow,-0.2710523874502893,-3.194019267386174,0.0,0.000196,0.000196,0.0
yellow,-2.001525557151355,-4.298521657624353,0.0,0.0001981481481481,0.0001981481481481,0.0
yellow,-3.392637934561761,-5.586259677537774,0.0,0.0001981428571428,0.0001981428571428,0.0
yellow,-5.026610003447421,-6.90543496203549,0.0,0.000196,0.000196,0.0
yellow,-7.15531642677089,-7.59081773534928,0.0,0.000196,0.000196,0.0
yellow,-9.806539689217264,-7.6182648804547375,0.0,0.000196,0.000196,0.0
yellow,-11.891243519272802,-7.111864788183853,0.0,0.000196,0.000196,0.0
yellow,-14.004174473338617,-5.369214086936336,0.0,0.000196,0.000196,0.0
yellow,-15.105827161275368,-3.8603822003854713,0.0,0.000196,0.000196,0.0
yellow,-16.128447489151515,-2.103198086737512,0.0,0.000196,0.000196,0.0
yellow,-16.970861665094983,-0.5545836573633152,0.0,0.000196,0.000196,0.0
yellow,-17.50033870253519,1.2220302432295052,0.0,0.000196,0.000196,0.0
yellow,-17.796263985895415,3.008357531687632,0.0,0.000196,0.000196,0.0
yellow,-17.740135432169325,5.049606368831388,0.0,0.000196,0.000196,0.0
yellow,-17.4108762116791,6.872473731885091,0.0,0.000196,0.000196,0.0
yellow,-16.915117327346554,8.64720796270265,0.0,0.000196,0.000196,0.0
yellow,-16.302886641199027,10.218211652178384,0.0,0.000196,0.000196,0.0
yellow,-15.258669621339168,12.05163426975841,0.0,0.000196,0.000196,0.0
yellow,-14.23389320808069,13.272487062696312,0.0,0.000196,0.000196,0.0
yellow,-12.901652980660002,14.55047412998042,0.0,0.000197,0.000197,0.0
yellow,-11.196512972354219,15.768833538738505,0.0,0.000196,0.000196,0.0
yellow,-9.077558370089696,16.169887947214225,0.0,0.000196,0.000196,0.0
yellow,-6.96881677928551,16.09129990061983,0.0,0.000196,0.000196,0.0
yellow,-4.694588493161887,15.617891315665503,0.0,0.000196,0.000196,0.0
yellow,-2.791687532968256,14.66737981122567,0.0,0.000196,0.000196,0.0
yellow,-1.2091215008092855,13.702174169531782,0.0,0.000196,0.000196,0.0
yellow,0.22920198786296336,12.67069892163715,0.0,0.000196,0.000196,0.0
yellow,1.31351587009695,11.674658925302804,0.0,0.000196,0.000196,0.0
yellow,2.3971389346059127,10.61476031234839,0.0,0.000196,0.000196,0.0
yellow,3.6581473539920486,9.263907469410503,0.0,0.000196,0.000196,0.0
yellow,4.903840554123255,8.318535384961704,0.0,0.000196,0.000196,0.0
yellow,6.148050241831177,8.40485216455479,0.0,0.000196,0.000196,0.0
yellow,7.217652052021406,9.005671684359621,0.0,0.000196,0.000196,0.0
yellow,8.272933752426894,10.142815405309937,0.0,0.000196,0.000196,0.0
yellow,9.189423755522073,11.168209769159077,0.0,0.000196,0.000196,0.0
yellow,10.337770639187408,12.405495551596546,0.0,0.000196,0.000196,0.0
yellow,11.5396207546024,13.558391875187537,0.0,0.000196,0.000196,0.0
yellow,13.166026259918375,14.502209496722935,0.0,0.000196,0.000196,0.0
yellow,15.195367738510535,15.018842717392145,0.0,0.0001991071428571,0.0001991071428571,0.0
yellow,17.15699718168617,14.695869336782273,0.0,0.000196,0.000196,0.0
yellow,18.796680870660882,13.820486143931069,0.0,0.000196,0.000196,0.0
yellow,20.538925919150124,12.329748735930261,0.0,0.000196,0.000196,0.0
yellow,22.010176639901857,10.647392837888024,0.0,0.000196,0.000196,0.0
yellow,22.924781236465517,8.96450578639518,0.0,0.000196,0.000196,0.0
yellow,23.458262708194965,7.185973601132426,0.0,0.000196,0.000196,0.0
yellow,23.62124505049671,5.4829597425896885,0.0,0.000196,0.000196,0.0
yellow,23.657276688940556,3.462088859150759,0.0,0.000196,0.000196,0.0
yellow,23.297311446810493,1.538521543817897,0.0,0.000196,0.000196,0.0
yellow,22.48496797034196,-0.2949843450156446,0.0,0.000196,0.000196,0.0
yellow,21.442616731482687,-1.6680771961272407,0.0,0.000198,0.000198,0.0
yellow,20.421949825778405,-3.0942659806431583,0.0,0.0001969666666666,0.0001969666666666,0.0
yellow,19.17901379281598,-4.195823474406415,0.0,0.000196,0.000196,0.0
yellow,17.937066428836474,-4.681255105910013,0.0,0.000196,0.000196,0.0
yellow,16.483959178084678,-4.998110094743511,0.0,0.000196,0.000196,0.0
yellow,14.720856129851759,-5.164413482084297,0.0,0.000196,0.000196,0.0
yellow,13.550531466734855,-5.134334834783209,0.0,0.000196,0.000196,0.0
yellow,11.62766255535181,-4.547827399013793,0.0,0.000196,0.000196,0.0
yellow,10.323058276431329,-3.645541759190806,0.0,0.000196,0.000196,0.0
yellow,9.153115087081096,-3.033151737469888,0.0,0.000196,0.000196,0.0
yellow,7.814017958032448,-2.6396771719337635,0.0,0.000196,0.000196,0.0
big_orange,6.272590004524751,1.9709419641681796,0.0,0.000196,0.000196,0.0
big_orange,5.980069809311668,1.9246706335416364,0.0,0.000196,0.000196,0.0
blue,4.624631688875545,1.9405307217348955,0.0,0.000196,0.000196,0.0
blue,2.626432609214784,2.0076311452131197,0.0,0.000196,0.000196,0.0
blue,0.8573233278844401,1.826582293937786,0.0,0.000196,0.000196,0.0
blue,-1.1120312829322139,1.7334566896506296,0.0,0.000196,0.000196,0.0
blue,-2.621188015421736,1.3533588253447526,0.0,0.000196,0.000196,0.0
blue,-3.6646865674613447,0.5391368630523501,0.0,0.000196,0.000196,0.0
blue,-4.738033192496301,-0.8466803006738843,0.0,0.000196,0.000196,0.0
blue,-5.785827854104583,-2.207521901485809,0.0,0.000196,0.000196,0.0
blue,-6.965483226611769,-3.2224772580072893,0.0,0.000196,0.000196,0.0
blue,-8.403479735214036,-3.679552794930029,0.0,0.000196,0.000196,0.0
blue,-9.962541703308133,-3.212989083703485,0.0,0.000198,0.000198,0.0
