tag,x,y,direction,x_variance,y_variance,xy_covariance
big_orange,5.063386910976291,1.8746396911220533,0.0,0.000196,0.000196,0.0
big_orange,4.779602459550926,1.8751677854026434,0.0,0.000196,0.000196,0.0
big_orange,4.9454284982198375,-1.8755282802213809,0.0,0.000196,0.000196,0.0
big_orange,4.666369198533721,-1.8742791971171726,0.0,0.000196,0.000196,0.0
yellow,6.843598889005221,-1.8824939803173535,0.0,0.000196,0.000196,0.0
yellow,8.533943487953845,-2.005628793587926,0.0,0.000196,0.000196,0.0
yellow,10.227913564688379,-2.0116493916499314,0.0,0.000196,0.000196,0.0
yellow,11.882180882767667,-2.2772619961221503,0.0,0.000196,0.000196,0.0
yellow,13.51524801399529,-2.4089238458239954,0.0,0.000196,0.000196,0.0
yellow,15.824591828972618,-2.598366724383875,0.0,0.000196,0.000196,0.0
yellow,18.170340585141183,-2.049460298457226,0.0,0.000196,0.000196,0.0
yellow,19.775109841754716,-0.5938185181835465,0.0,0.000196,0.000196,0.0
yellow,20.908071514987803,1.1891582206267817,0.0,0.000196,0.000196,0.0
yellow,21.117310629087974,2.9001829742183176,0.0,0.000196,0.000196,0.0
yellow,20.895812241717074,4.538752391001086,0.0,0.000196,0.000196,0.0
yellow,20.15901965109665,5.683237094998034,0.0,0.000196,0.000196,0.0
yellow,19.01632975888174,7.304280822882692,0.0,0.000196,0.000196,0.0
yellow,17.88461204168759,8.411174170118855,0.0,0.000196,0.000196,0.0
yellow,16.885672770833168,9.535694751294633,0.0,0.000196,0.000196,0.0
yellow,15.695089397792623,11.204913754771114,0.0,0.000196,0.000196,0.0
yellow,14.898561506389992,12.498852972996161,0.0,0.000196,0.000196,0.0s
yellow,14.252657014273804,13.88213053732625,0.0,0.000196,0.000196,0.0
yellow,13.632126148079042,15.118679152956146,0.0,0.000196,0.000196,0.0
yellow,12.689784460471687,16.941899311717716,0.0,0.000196,0.000196,0.0
yellow,11.622214176234108,18.51509588507084,0.0,0.000196,0.000196,0.0
yellow,10.410094566193266,19.842930000431632,0.0,0.000196,0.000196,0.0
yellow,8.945934040908583,20.14804871043043,0.0,0.000196,0.000196,0.0
yellow,7.486028873701576,19.85503408899872,0.0,0.000196,0.000196,0.0
yellow,5.893838640547032,19.472990768068396,0.0,0.000196,0.000196,0.0
yellow,4.94453647279415,18.79914291540236,0.0,0.000196,0.000196,0.0
yellow,3.11858290007736,18.562554737914038,0.0,0.000196,0.000196,0.0
yellow,1.8715940456249847,19.40800767407754,0.0,0.000196,0.000196,0.0
yellow,0.34646434290924333,20.847964900015025,0.0,0.000196,0.000196,0.0
yellow,-1.9297155726266286,22.308455101306908,0.0,0.000196,0.000196,0.0
yellow,-4.365418611916313,22.82167195967721,0.0,0.000196,0.000196,0.0
yellow,-6.589780217024341,22.612822760974176,0.0,0.000196,0.000196,0.0
yellow,-8.837380631252021,21.91014623037398,0.0,0.000196,0.000196,0.0
yellow,-10.981353094845144,20.65220611142601,0.0,0.000196,0.000196,0.0
yellow,-12.345882462048602,18.92038569106543,0.0,0.000196,0.000196,0.0
yellow,-13.54301933614279,17.01769163394512,0.0,0.000196,0.000196,0.0
yellow,-14.320683927431999,14.77225541252754,0.0,0.000196,0.000196,0.0
yellow,-14.70681314200853,12.338855075796593,0.0,0.000196,0.000196,0.0
yellow,-14.943345897469987,9.454277531079226,0.0,0.000196,0.000196,0.0
yellow,-15.11296111704748,7.028100180975679,0.0,0.000196,0.000196,0.0
yellow,-15.280412827223138,5.085823064143965,0.0,0.0001973809523809,0.0001973809523809,0.0
yellow,-14.87386766558793,1.3510011528992125,0.0,0.000196,0.000196,0.0
yellow,-14.162959888142339,0.31275585972092124,0.0,0.000196,0.000196,0.0
yellow,-13.054809394469384,-0.3114974548774443,0.0,0.000196,0.000196,0.0
yellow,-11.179139510460933,-1.0933267290997009,0.0,0.000196,0.000196,0.0
yellow,-8.547895432104973,-1.3148659681044763,0.0,0.000196,0.000196,0.0
yellow,-6.011721787165715,-1.2298462828605699,0.0,0.000196,0.000196,0.0
yellow,-3.7545142802150853,-1.5768054555327284,0.0,0.000196,0.000196,0.0
yellow,-1.4291978134923788,-1.7168434346877794,0.0,0.000196,0.000196,0.0
yellow,0.489366163499642,-1.743962423833274,0.0,0.000196,0.000196,0.0
yellow,2.671266329898141,-1.7444082675854609,0.0,0.000196,0.000196,0.0
blue,7.580770159723322,1.6721591436489165,0.0,0.00019832,0.00019832,0.0
blue,10.600905184688116,1.552044188092509,0.0,0.000196,0.000196,0.0
blue,12.406227504828944,1.4246719240060557,0.0,0.000196,0.000196,0.0
blue,14.12181422599625,1.1678036734773327,0.0,0.000196,0.000196,0.0
blue,15.811562903721692,1.272153738652002,0.0,0.000196,0.000196,0.0
blue,16.872870803102003,1.925526649813425,0.0,0.000196,0.000196,0.0
blue,16.84410174437881,3.1562898306224607,0.0,0.000196,0.000196,0.0
blue,16.1753147048438,4.6430675020197425,0.0,0.000196,0.000196,0.0
blue,15.253521570782151,5.713880836070051,0.0,0.000196,0.000196,0.0
blue,14.360082061058375,6.6953154904193655,0.0,0.000196,0.000196,0.0
blue,13.350259800030283,7.99862709203576,0.0,0.000196,0.000196,0.0
blue,12.400274867087386,9.487857471328557,0.0,0.000196,0.000196,0.0
blue,11.734004153522307,10.931068331875075,0.0,0.000196,0.000196,0.0
blue,11.418320042414747,12.221602229128221,0.0,0.000196,0.000196,0.0
blue,10.849123909628489,13.503965806118957,0.0,0.000196,0.000196,0.0
blue,10.164900173643302,14.943966189726934,0.0,0.000196,0.000196,0.0
blue,8.980711371638566,15.924300390604353,0.0,0.000196,0.000196,0.0
blue,7.979747108270373,15.965800191417792,0.0,0.000196,0.000196,0.0
blue,6.672560416880449,15.467069613905172,0.0,0.000196,0.000196,0.0
blue,4.9502696211727315,14.955210057239833,0.0,0.0001997083333333,0.0001997083333333,0.0
blue,3.2524555660788224,14.437422477388122,0.0,0.000196,0.000196,0.0
blue,1.810768848230376,14.642260578886795,0.0,0.000196,0.000196,0.0
blue,0.33549821677204594,15.150824604200174,0.0,0.000196,0.000196,0.0
blue,-1.1647364491853827,16.05360449631908,0.0,0.000196,0.000196,0.0
blue,-2.1017899809058846,17.630250925485406,0.0,0.000196,0.000196,0.0
blue,-3.5559685936436294,18.67715139022377,0.0,0.000196,0.000196,0.0
blue,-5.564924128589277,18.96597018587267,0.0,0.000196,0.000196,0.0
blue,-7.506309783857348,18.404528445863107,0.0,0.000196,0.000196,0.0
blue,-8.928494833243114,17.120259154454885,0.0,0.000196,0.000196,0.0
blue,-9.528195809206576,15.407833808620865,0.0,0.000196,0.000196,0.0
blue,-9.603797030691862,13.580601428679595,0.0,0.000196,0.000196,0.0
blue,-9.833092119605103,11.000227997877854,0.0,0.000196,0.000196,0.0
blue,-10.113960453709206,8.677890357225415,0.0,0.000196,0.000196,0.0
blue,-10.300299641302953,6.4043732531112765,0.0,0.000196,0.000196,0.0
blue,-10.426781141389677,4.057466228860182,0.0,0.000196,0.000196,0.0
blue,-10.3490473565182,2.877284444995476,0.0,0.000196,0.000196,0.0
blue,-8.445408241015182,2.7214863215755085,0.0,0.000196,0.000196,0.0
blue,-7.195248648650308,2.682269976438299,0.0,0.000196,0.000196,0.0
blue,-5.945027489724362,2.565359125611607,0.0,0.000196,0.000196,0.0
blue,-4.509214818965177,2.380480231919104,0.0,0.000196,0.000196,0.0
blue,-3.0570419056183367,2.1873970221235917,0.0,0.000196,0.000196,0.0
blue,-1.3924839109476093,2.190402523796651,0.0,0.000196,0.000196,0.0
blue,0.7552580961993363,2.1230330503537878,0.0,0.000196,0.000196,0.0
blue,2.487898066383735,2.0241715780093785,0.0,0.0002027692307692,0.0002027692307692,0.0
car_start,0.0,0.0,0.0,0.0,0.0,0.0
