tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,25.29004915888486,-2.6837811005261165,0.0,0.000196,0.000196,0.0
yellow,25.40526626213012,0.3676387964801947,0.0,0.000196,0.000196,0.0
yellow,25.576840858966726,2.8119832119883807,0.0,0.000196,0.000196,0.0
yellow,25.720399777807142,5.214438545950131,0.0,0.000196,0.000196,0.0
yellow,25.780150728867905,6.890998303222274,0.0,0.000196,0.000196,0.0
yellow,25.880509420221067,9.15982048276956,0.0,0.000196,0.000196,0.0
yellow,25.955602916386322,10.815835636640204,0.0,0.000196,0.000196,0.0
yellow,26.14210055168686,12.802677675140716,0.0,0.00019832,0.00019832,0.0
yellow,26.03902072531154,14.509860567359892,0.0,0.000196,0.000196,0.0
yellow,26.02237551755659,16.04267670055701,0.0,0.000196,0.000196,0.0
yellow,26.062326869929127,18.391584849547705,0.0,0.000196,0.000196,0.0
yellow,23.547511179168527,18.353935813272564,0.0,0.000196,0.000196,0.0
yellow,20.634066277581937,18.442489924615195,0.0,0.0001969666666666,0.0001969666666666,0.0
yellow,18.435714595105736,18.59094606937326,0.0,0.000196,0.000196,0.0
yellow,15.933273212506252,18.66685405509625,0.0,0.000196,0.000196,0.0
yellow,13.397897642719496,18.73457497430684,0.0,0.000196,0.000196,0.0
yellow,10.87257662737077,18.81631416638646,0.0,0.000196,0.000196,0.0
yellow,9.06685968234122,18.91196843591013,0.0,0.000196,0.000196,0.0
yellow,6.787904838396326,18.969202398546326,0.0,0.000196,0.000196,0.0
yellow,4.205548328122291,19.06866328669447,0.0,0.000196,0.000196,0.0
yellow,1.5706546416900624,19.120567280227444,0.0,0.000196,0.000196,0.0
yellow,-1.0396935459420096,19.191296529328547,0.0,0.000196,0.000196,0.0
yellow,-3.66279792819121,19.30734173424037,0.0,0.000196,0.000196,0.0
yellow,-6.239464017373246,19.399396870153478,0.0,0.000196,0.000196,0.0
yellow,-9.126477584199941,19.49418028904743,0.0,0.000196,0.000196,0.0
